,Date,Commit ID,Compilation Result,Error Type,Error Message,
,2012-12-25,292ebbda991f9febde6891efbe7affb17739f40f,Fail,Dependency,,
,2012-11-07,fb5c1a41d677a9fb7bc5ac1a994559d64705767b,Fail,Dependency,,
,2012-09-20,f813831bb9eedbd2e10d27c99595b78f31d12f10,Fail,Dependency,,
,2012-08-03,b4a6b2934e274c605e91a6b0a96a711fc6dafe99,Fail,Dependency,,
,2012-06-16,822950cdda7a698767001ad37583207e6d72d97a,Fail,Dependency,,
,2012-04-30,762924186670e40e088c2bbb5bc5a205f7c7118b,Fail,Dependency,,
,2012-03-13,3af2f3ae2c80441c60de678021da4842b5807a46,Fail,Dependency,,
,2012-01-24,995b7856c4c2da097158699f7230c7dc1211d4e0,Fail,Dependency,,
,2011-12-07,f307311f98cc0b386d6407ba3c4ad73efc0be5b8,Fail,Dependency,,
,2011-10-20,7ce28178c17d92dd1bc8d9db44c88f51c7f3ac71,Fail,Dependency,,
,2011-09-02,1f54e5ccc7ef166a7981a81940cb82e5b29c6904,Fail,Dependency,,
,2011-07-16,230a453c014a8c71166c55ed4adda8cd1747860a,Fail,Dependency,,
,2011-05-29,0b37b03442a6a2ed8bdfdd15e3a58d33f6761a32,Fail,Dependency,,
,2011-04-11,1ffd242195fef6de816d664dccf6e35a1140af42,Fail,Dependency,,
,2011-02-22,ad9d7915409dc649447707dbc90f49691f214594,Fail,Dependency,,
,2011-01-05,d4218b7ac0f8f0d68122bb69afc4f6a40afc47c9,Fail,Dependency,,
,2010-11-18,16fd2bb0e723d38788655875e8cccfadf7b305b4,Fail,Dependency,,
,2010-10-01,0342aa8568591754d7f85c7509af5c1f56868090,Fail,Dependency,,
,2010-08-14,13b7219d29789fdec826ed5c2c3b6cc5c319a2a8,Fail,Dependency,,
,2010-06-27,1b81cab8d3173d8a02554b3020e0bb64299371c2,Fail,Dependency,,
,2010-05-10,282a3efd0ee1ec84e89299c7b00c8bf24a0aa88b,Fail,Dependency,,
,2010-03-23,78e41fa478140c8c37cfc1a5e4a901fc75567392,Fail,Other,Timeout,
,2010-02-04,c3072f8044601944bce5e39e9a369afd4cc14ea9,Fail,Other,Timeout,
,2009-12-18,9ece9d398a0f276c54c74e7ba2842a64b5aeecfd,Fail,Other,Timeout,
,2009-10-31,1fb7d0e0eba22ef30175654877589efcce610e89,Fail,Other,No task ‘assemble’ or ‘classes’ or ‘build’,
,2009-09-13,3a40836466e773a6de89b4e3e314f7d62caaa0e6,Fail,Other,No task ‘assemble’ or ‘classes’ or ‘build’,
,2009-07-27,e86e2f58e9a1220e376608b8df11355cbc7a037c,Fail,Other,No task ‘assemble’ or ‘classes’ or ‘build’,
,2009-06-09,07f69506f3a482117827f660126b78b1cb76f185,Fail,Other,No task ‘assemble’ or ‘classes’ or ‘build’,
,2009-04-22,d8a7436e3939f9a3382a0f13ed696e120553d83e,Fail,Other,No signature of method,
,2009-03-05,51bf78ab708adf5c4dc4290a0b2fc3c3ce244604,Fail,Other,No signature of method,
