,Date,Commit ID,Compilation Result,Error Type,Error Message,
,2015-11-25,6451d505b295646cc72c60419f1a31f063274391,Success,,,
,2015-10-31,7aab8748883aef99648ef5aecbabe25d20f496d8,Success,,,
,2015-09-30,bfcef33a7a4ec2cfa221f9ad1b3c2ca3d2a7fdf0,Success,,,
,2015-08-30,431b895166f8f976990c66733cfa210bdaa6fee0,Success,,,
,2015-07-31,b5ad721be4d4299b3a6c8126f9335705a4f1b9cd,Success,,,
,2015-06-29,c753d985fd37c9277e16297938d83ffe51159b94,Success,,,
,2015-05-30,eb3ebb535abee15fc37b4c333ce865686fccaa87,Success,,,
,2015-04-30,8190e32c6fd4fbc1e16785244837dd6e9147317c,Success,,,
,2015-03-31,11c2e1a349089bb388983023749dd4701d949b4c,Success,,,
,2015-02-26,14fa7b0b55254a434ffd5b2483ad4d5c92bdd603,Success,,,
,2015-01-30,1577d964f0f179aac4ea5c3ab50021b8fcef4800,Success,,,
,2014-12-23,a0035a39383b19662b247066860b8940eef6281a,Success,,,
,2014-11-26,d56fcb6b40199a17759c6e47859ff229c5e0d5d1,Fail,Other,Execution failed for task ‘:bigtop-groovy_vardefines' -> dist.groovy.codehaus.org,
,2014-10-31,f76a845ed2ac09c7857172f9a6796adf8ebb2079,Fail,Compilation,,
,2014-09-30,add0bad8f57df82fdc9d89e83010eee556a4748a,Fail,Compilation,,
,2014-08-26,77fdb7b4cc0ce3cc92943a5c1129ff8f798b6cae,Fail,Compilation,,
,2014-07-31,0025ca395bbb78b4d2ec7f0ff39149a6940bce97,Fail,Compilation,,
,2014-06-30,2553b691d50aa9e74c2aadfbd8a758132d6d6846,Fail,Compilation,,
,2014-05-30,f08ec62cb0cb3eb968db511eedae75b35c3365c4,Fail,Compilation,,
,2014-04-30,3e03dc00a1a98a98d7890ce424df636b25eb4cef,Success,,,
,2014-03-25,7c716c64443fe41aa86527de25ae794811008330,Success,,,
,2014-02-28,70fee1290633959e45e31bae136b5c95a82c67c4,Success,,,
,2014-02-04,fae96c50ec118e6aaad8522f271a85b49f32ca71,Success,,,
